file_path,label,text,clean_text,predicted_label
D:\OCR\docs-sm\invoice\0060026309.jpg,invoice,"To: ©. Caen

Fo. MIze10

AMERICAN TOBACCO COMPANY
ANTCARIS” BURT

SIX STANFORD FORUM
STAMFORD, CF 06904

POLPILUMENT HOUSE | S==eeemerwrs
3530 Oceanside Road —
(Ovemsie, N.Y 11572 =

‘TERMS: WET 30 DAYS

INVOICE: 2582

DATE: JANUARY 25, 1994

CUSTOMER NO: PL11L11

RE: PALL MALL GOLD INNER CIRCLE PROGRAM

PO BOX 5071/BRM PERMIT #474
COVERS REPORT #19 - 20
12/1/93 ~ 12/31/93

REQUEST RECEIVED THIS PERIOD:

MEMBERSHIP KIT

CERTIFICATES TO BE KEYED ONLY

COUPONS
LIGHTERS
$50 BOND
$100 BOND

SERVICE: MEMBERSAIP KITS
UPDATE RECORDS
COUPONS
LIGHTERS
BONDS

DUPE ELINIMATION

SERVICE TO SEND QUARTERLY
STATEMENT #2
MAILERS: LIGHTERS

539
117
a9

61
436

4221

61

MESSENGER SERVICE 70 SEND BOND TAPE

TO PEDERAL RESERVE

MAG TAPE 2418 RECORDS
$50 MINIMUM

TAPE REEL
POSTAGE VIA UPS

@ 17.50/M OR

TOTAL DUE

$323.40
$35.10
$44.70
$28.30
$981.00

$50.00

$1,056.75
$10.07

$130.00

$50.00
$35.00
$2.30

$2,736.62

Mates ata uel faidbpall facet alalttshiattes
Slosresies 224815377

Fax i766",caen fo mize american tobacco company antcaris burt six stanford forum stamford cf polpilument house eeemerwrs oceanside road ovemsie n terms wet days invoice date january customer pll pall mall gold inner circle program po box brm permit covers report request received period membership kit certificates keyed coupons lighters bond bond service membersaip kits update records coupons lighters bonds dupe elinimation service send quarterly statement mailers lighters messenger service send bond tape pederal reserve mag tape records minimum tape reel postage via ups total due mates ata uel faidbpall facet alalttshiattes slosresies fax,invoice
D:\OCR\docs-sm\invoice\0060027381.jpg,invoice,"Clarion

Clarina Meeting td Gatamicstinoe
Ba Beeherwek Read
ever Conner O88

208551360 FAX: 208520186

Invoice teni'b:
(aking Cama
PO. is
Drew, Mt

September 28, 1963

Me Jim Mautray

‘The American Tobacco Company

Six Stamford Forum

PO. Box 10380

Stamford, CT 06904-2380

rccasice,

Invoice #09-0253 Job #AMT-P-1365)

Cartton - Scripto Lighter Carton Card and Biiste

wat i

1

Current Pack - Carton Card comp and mechanical olfering Free Scripto Lighter anc

revise Blister Card mechanical

Design $940.00
Comprehensive 1,498.00
Production 620.44
‘Typography 1,435.50
Mechanicals 2,684.62

$7,173.56
Conn, Sales Tax - 6% 490.41
Total Due & Payable Upon Receipt $7,603.97

Please remit to: Clarion Marketing and Communications, 2.0. Box 77206, Detroit, MI 48278",clarion clarina meeting td gatamicstinoe ba beeherwek read ever conner fax invoice teni b aking cama po drew mt september jim mautray american tobacco company six stamford forum po box stamford ct rccasice invoice job amt p cartton scripto lighter carton card biiste wat current pack carton card comp mechanical olfering free scripto lighter anc revise blister card mechanical design comprehensive production typography mechanicals conn sales tax total due payable upon receipt please remit clarion marketing communications box detroit mi,invoice
D:\OCR\docs-sm\invoice\0060031784.jpg,invoice,": (QUM Associates. Ine INVOICE

4470 Walt Steet

Prnceron, NY 08840.

200-683-1177

Imvcicg No,
Cheat 20 No.
eb No.

Date

Terms

The American Tobacco Company
Six Stamford Forum
Stamford, CT 06904

Attn: Mr. Clark Sturdivant

18775

7SO9AM/A
February 28, 1993
Net 30 days

Deseantion
SUMMIT P.0.S.

Chromes (3)

$ 715.00",qum associates ine invoice walt steet prnceron ny imvcicg cheat eb date terms american tobacco company six stamford forum stamford ct attn mr clark sturdivant soam february net days deseantion summit p chromes,invoice
D:\OCR\docs-sm\invoice\0060032039.jpg,invoice,". ‘alm CLM Asse

470 Wak Sree:

Prncaton, NY 08849

609.a80177
‘The American Tobacco Company Invoice No.
Six Stamford Forum Cert PO. No.
stamford, CT 06904 be

ate
Attn: Mr, Robert Spight Terms

14833

TOSIAM/A
July 30, 1992
Net 30 days

—_—

Sescrion: yowCLATR MAKES SENSE ADDED VALUE BOUNCEBACK COUPONS

creative Development, Fees
and Art thru Mechanical.

$ 6,375.00

account | poooorsSasozldasos Y/",alm clm asse wak sree prncaton ny american tobacco company invoice six stamford forum cert po stamford ct ate attn mr robert spight terms tosiam july net days _ sescrion yowclatr makes sense added value bounceback coupons creative development fees art thru mechanical account poooorssasozldasos,invoice
D:\OCR\docs-sm\invoice\0060046962.jpg,invoice,"coleman
casey

Tr.
E.

BICLING

STRUCTIONS — wai VoUR Ii

J. leksure-»

EXTRA COPY

Sp erecta Fi paoluccio, >>
Oi eteatiwent aTienvion OF On CHASE OROERNG'I
e PURCHASE ORDER NOL 1797
DATE gan, iy, 2°
REQ. NO.
s
P| colam elt Lifg. Conpany Hy
P) op. uo. brawor 2332 P
{) Lurham, North Carolina 27702 7
E] Btts uw. a. t. Selvin T
r °
a
= Het! le
auantity | CODE NO. DESCRIPTION PRICE
Yo cover the cost of one (1) printing plate for
the overprintang of “wast* registration
tradenarh, Bram label with d@vice. 330.09
: Iepprox.
sieht ACCOUNTING CHARGE No. VERE. Of Hig. Plate Changes

ESTATE SALES TAX NOT 10 BE CHARGED--SEE OUR

‘D EXENPTION CERTIFICATE
Domect pavuent PERMIT

TD your Fives
QATTACHED

Pleose contoct BEE. Se Te Coleran

‘on any questions regording this Purchase Order.

By",coleman casey tr e bicling structions wai vour ii j leksure extra copy sp erecta fi paoluccio oi eteatiwent atienvion chase oroerng e purchase order nol date gan iy req p colam elt lifg conpany hy p op uo brawor p lurham north carolina e btts uw selvin r het le auantity code description price yo cover cost one printing plate overprintang wast registration tradenarh bram label vice iepprox sieht accounting charge vere hig plate changes estate sales tax charged see exenption certificate domect pavuent permit td fives qattached pleose contoct bee se te coleran questions regording purchase order,invoice
D:\OCR\docs-sm\invoice\0060051594.jpg,invoice,"THE sncsrironD FoR arom an
AMERICAN P80 ncuroescuatey ADVERTISING AND

TOBACCO "" SELLING AUTHORIZATION
COMPANY

oniainaton SALES sono, 4 QTR pare 09/10/91
BRAND meDi DESCRIPTION
BULL OURHAM 015100 FREE (GRATIS) PACKS

peniop-From 10/21 rHau 12/81

REMARKS

To sever state and local taxes for the factory banded 1W1 UP. Thie UP
witl be conducted during the 4th quarter 1991 to gain incremental package
and carton displays and increase brand awareness.

These expenses wii] be reported on the Freld Sales Organization’s expense

APPROVALS ATTACHED

toraLs 138,000.00

ACCOUNTING DISTRIBUTION

APPROVALS

Agency.

Forwoasting_— 3.

Maeting

Paleo

V2, -Merketing
oo

a

oct $ + 46,000,
NOV @ 48,000,
DEC $ 48,000.",sncsrirond arom american p ncuroescuatey advertising tobacco selling authorization company oniainaton sales sono qtr pare brand medi description bull ourham free gratis packs peniop rhau remarks sever state local taxes factory banded w thie witl conducted th quarter gain incremental package carton displays increase brand awareness expenses wii reported freld sales organization expense approvals attached torals accounting distribution approvals agency forwoasting_ maeting paleo v merketing oo oct nov dec,budget
D:\OCR\docs-sm\invoice\0060075043.jpg,invoice,"ABs

American Redemption Systems
Attn Accounting Dept.

9711 Fucsser Ra.

Mascoutah, IL 62258-2799

BIL TO: \

THE AMERICAN TOBACCO CO.
SIX STAMFORD FOR
PO BOX 10380 \

STAMFORD, CT aaa

GUST. ID..: AT115 \
‘TERMS... 1: NET 10
DUE DATE..: 06/18/93

INVOICE NO.: 002755
INVOLCR DATE: 06/08/93
PAGE: 1
ATTN: VICKI GUPTON
RETAIL COUPON PROCESSING. MAY 1993

190,434.29

130,434.29
0:00
\ TOTAL DUK: 190,434.29",abs american redemption systems attn accounting dept fucsser ra mascoutah il bil american tobacco co six stamford po box stamford ct aaa gust id terms net due date invoice involcr date page attn vicki gupton retail coupon processing may total duk,invoice
D:\OCR\docs-sm\invoice\0060080760.jpg,invoice,"Invoice Remit Te: lar Marbig a0 Cxamunications
Charice Marken and Crommuniatins 0 Penberwic Road
PO. Box 77204 ‘Gevnch Conneci O03
Deere, MLAS278

‘NG.S8L2600 FAX: 285320016

vanuary 27, 1998

Mr, Charles Brown
Product Manager, Misty

‘The American Tobacco Company
Six Stamford Forum

P.O. Box 10360

Stamford, CT 06904-2380

Invoice #01-0273 Job #DAM-M-4781, 4998 <=: Mé-ppH-Pen

Misty Look Book - Data Entry Processing

Data Entry “Look Book’ Requests (4,384 pcs. @ $470.60/M) $2,063.11
Output labvels for fulfilment 98.82
Programming for data entry 346.48
Management Fee covering supervision of data entry and reporting
= A. Kominsky (19.75 hs.) 1,659.00
Misc. (copies, freight, faxes, etc.) 37.44
$4,444.85
‘Conn. Tax - 6% (On $1859.00) 99.54
‘Total Due & Payable Upon Receipt $4,544.99

(As per ATCo. authorization R-65/Misty Trial #4 Direct Marketing)

Please remit to: Clarion Marketng and Communicators, PO. Box 77204, Datrot, MI 4878",invoice remit te lar marbig cxamunications charice marken crommuniatins penberwic road po box gevnch conneci deere mlas ng sl fax vanuary mr charles brown product manager misty american tobacco company six stamford forum p box stamford ct invoice job dam mé pph pen misty look book data entry processing data entry look book requests pcs output labvels fulfilment programming data entry management fee covering supervision data entry reporting kominsky hs misc copies freight faxes etc conn tax total due payable upon receipt per atco authorization r misty trial direct marketing please remit clarion marketng communicators po box datrot mi,invoice
D:\OCR\docs-sm\invoice\0060082098.jpg,invoice,"coPY
TMM RETRUCTONS = Maa YOUR ANDES NL RUALGATE TO GSO
e O gee sccoomeorta ON purcuase onper no. MI 10800
Sean senten october 10, 1988
Oe Fea, AUER 2 HIGO
eather Budget % JCL
= —
i Kubin Nicholson S| See attached Instroctions
i 60 fast 42nd Street 7
id Suite 812 .
‘ Yew York, NY 16165
E Attn: Mr. Ambrose Gillon 7
R
SHORTS ATT TT a —$“rowest cost Erna = Kir
See Attacked _ if neceasary
See attached Wet 30 Days
cuweity | _ GO0E NO DESCRIPTION Pace
bcciaato ee
3,525 MALIBU Ringe 30-Sheet Posters — fe-Print 919.86 68
Posters printed aix colors (four color
process, match yellow and a silksceeen
Rocket Red Dayglo drop shadow on two shects
only.
e caption for isentitications swan1B (unite
lettering, red dayglo shadow) $3.00 Off a
Lapp 4 \cetten*-
Posters to be printed with warning Statesont
At SURGEON GEUERAL'S WARNING: SMOKING CADSES
LUNG CAHCER, HEART DISSASE, AND EMPBYSEMA
7 | overruns will be left blank for feture
fff, disposition
overruns or underruns most net exceed St.
Overruns beyond St will not be paid for.
Confirmation of verbal order te Mr. A, Gillon
October 3, 1988, PLEASE D0 HOT DUPLICATE.
Six $ x 10 color photographs of posted 3-shect
Yo be furnished to fs. Ve Puleo.
- - Continued on nest page |
ACCOUNTING CHABSE NO. Marketing
TD SteueTON CoTTFONE TIN your riz
CSTE SALES Thx NOT TO.BE CURED SEE CONF NET MANENT PERMLT Carnes
e.. ¥. Paleo
contact
‘on any questions regarting this Purchase Order. By",copy tmm retructons maa andes nl rualgate gso e gee sccoomeorta purcuase onper mi sean senten october oe fea auer higo eather budget jcl kubin nicholson see attached instroctions fast nd street id suite yew york ny e attn mr ambrose gillon r shorts att tt rowest cost erna kir see attacked _ neceasary see attached wet days cuweity _ goe description pace bcciaato ee malibu ringe sheet posters fe print posters printed aix colors four color process match yellow silksceeen rocket red dayglo drop shadow two shects e caption isentitications swanb unite lettering red dayglo shadow lapp cetten posters printed warning statesont surgeon geueral warning smoking cadses lung cahcer heart dissase empbysema overruns left blank feture fff disposition overruns underruns net exceed st overruns beyond st paid confirmation verbal order te mr gillon october please hot duplicate six x color photographs posted shect yo furnished fs puleo continued nest page accounting chabse marketing td steueton cottfone tin riz cste sales thx cured see conf net manent permlt carnes e paleo contact questions regarting purchase order,invoice
D:\OCR\docs-sm\invoice\0060083495.jpg,invoice,"4

ans
Bet pw
b

REQUISITIONER'S COPY

We INSTRUCTIONS - war vous mvoie

wacHaoghton Lithograph Co.
450 County Avenue
Secaucus, New Jeracy 07094
Atte Mr. D, Sullivan

TST gecaucus, B.J.-please ship prepaid and |""
edd_transporta’ your Anwnice -Not_Cash 10 Daye
QUANTITY | _CODE NO. H_DESERIPTION price
To cover CARLTON Filter (Box) Bus Fosters reprint}
of pravious Gesigny *cARtTOs in lowest, Less Than
5,012 King Size Bus Posters, 30"" x 144° (outside) 299 ea,
480 Queen Size Bos Posters, 21° x 88"" (Outside) 2.54 ea.*
1.236 wus Cards, 22° x 21"" (Inside) 281 ea.
7,589 Bua Cards, 11"" x 26° {iaide} 325 oa.
4,056 ua Transparencies, (Inside) 5 242 ea,
All of the above material to be printed two
colors, red and black with the exception of King }1-:
| Size Bus Posters Which are to be printed three |
colore red, black and printed on a White background.
outeide Bun Posters to be printed on 70 Ib.
poater paper.
Inside Bus Posters to be printed on 5 Ply coated
one side stock,
‘Transparencite to be printed on .0085 opaline, |
| (cont. Page #2)
ve/RP rr =e

‘ccoyurina ewanve no, TRE Aai.C0. Comparated media Dept.
: es (CIN YOUR FILES
SET ATMENT PERMIT CLATTACHED

TF STATE SALES TAX NOT TOE CHARGED-SEE.OUR =

Please contact Miss Ve Puleo
Chany questions regarding this Purchase Order. a",ans bet pw b requisitioner copy instructions war vous mvoie wachaoghton lithograph co county avenue secaucus new jeracy atte mr sullivan tst gecaucus b j please ship prepaid edd_transporta anwnice not_cash daye quantity _code h_deseription price cover carlton filter box bus fosters reprint pravious gesigny carttos lowest less king size bus posters x outside ea queen size bos posters x outside ea wus cards x inside ea bua cards x iaide oa ua transparencies inside ea material printed two colors red black exception king size bus posters printed three colore red black printed white background outeide bun posters printed ib poater paper inside bus posters printed ply coated one side stock transparencite printed opaline cont page rp rr e ccoyurina ewanve tre aai c comparated media dept es cin files set atment permit clattached tf state sales tax toe charged see please contact miss puleo chany questions regarding purchase order,invoice
D:\OCR\docs-sm\invoice\0060095587.jpg,invoice,"Invoice eit hin Mecting nd Conmasioions
Gar Macc a amnion 3 tndeen fect
‘hn Pe Bren Coen
Bro

mAs 3600 FAX: arss2AN

q sf : =
of <. [———arrROWaRS__— a]
‘ ’ be CE wes | pw aha
Mes romace SE |e
cusceconn | MYOO3
; p——ACCOURTING a
Clarion, cecemver 20, 1998 er
ERTERHD: | rs
‘Mc. dim Murray VENDOR 6: 4
‘The American Tobaces Company [rovenate
Six Stamford Forun vache
PO, Box 10360 =e
Stamford, CT 66904-2380 uae
accom CAR: LE 0- PRO

Invoice #12-0489 Job #AMT-Q-1023, AMT-P-1318,2533

Vacation Cash - Carton Insert (comp, mech.) ROP (comp)

Design, comps and mechanicals for CARLTON Vacation Cash Carton insert
Design and comp for ROP ad. Estimate: $28,700.00.

Design $942320

Comprenensives 6776.00

Production 1,820.50

Typography 3,750.10

Mechanicals 7,028.64
$28,797.24

Conn, Sales Tax - 0% 172783

Total Due & Payable Upon Receipt $80,525.07

ease rerit 70: Clarion Markoling and Communications, P.O. Box 77204, Dew, Ml 48278",invoice eit hin mecting nd conmasioions gar macc amnion tndeen fect hn pe bren coen bro mas fax arssan q sf arrrowars__ ce wes pw aha mes romace se e cusceconn myoo p accourting clarion cecemver er erterhd rs mc dim murray vendor american tobaces company rovenate six stamford forun vache po box e stamford ct uae accom car le pro invoice job amt q amt p vacation cash carton insert comp mech rop comp design comps mechanicals carlton vacation cash carton insert design comp rop ad estimate design comprenensives production typography mechanicals conn sales tax total due payable upon receipt ease rerit clarion markoling communications p box dew ml,invoice
D:\OCR\docs-sm\invoice\0060095589.jpg,invoice,"aha

xo book gpttessetd
org 7 TNGSE

ee

Clarion

Invoice Bom lion Masking Camco
""Clark Marheting and Conus 2 ember Td
PO. Box 7304 eae Coen 688)
Dee, M8278

209.58, FUG 58

February 24, 1994

Mt Jien Murray
The American Tobacco Company
‘Six Stamtord Forum

P.O. Box 10360

Stamford, CT 06904-2380

a
Invoice #02-0461 Job #AMT-P-2832,2625, 2826093, “TR -7SP- P20}

28311,2628,2833, 2830, 2827, 2824, 2829, 2532,2963,3302

Travel Cash - POS Mechanicals

Mechanical Producticn of Header Card (Semi-Perm) Take One; Load ‘N Leave
Take One; 40 Pack Header Take One: 25¢ Coupon; Carton Card: 15 Carton
Header Take-One; Sheil Talker; Jumibo Window Poster; Val Pac $2 CPN,
Certiecate, Order For, Envelope: Art, Globe, Ship Plane, certlicate,

Estimate $69,400.00.

Actwork $17,963.50
Production 9,465

Typogranhy 12,475.25

chanical 29,528.45

$69,031 14

Conn. Tax - 6% 4165.87

Total Due & Payable Upon Receipt $73,597.01

Please remit to: Clarion Mardeting ard Communications, PO. Box 77204, Detroit Ml 48278",aha xo book gpttessetd org tngse ee clarion invoice bom lion masking camco clark marheting conus ember td po box eae coen dee fug february mt jien murray american tobacco company six stamtord forum p box stamford ct invoice job amt p tr sp p travel cash pos mechanicals mechanical producticn header card semi perm take one load n leave take one pack header take one coupon carton card carton header take one sheil talker jumibo window poster val pac cpn certiecate order envelope art globe ship plane certlicate estimate actwork production typogranhy chanical conn tax total due payable upon receipt please remit clarion mardeting ard communications po box detroit ml,invoice
D:\OCR\docs-sm\invoice\0060116328.jpg,invoice,"re

“Yehy f2IA

|",yehy fia,invoice
D:\OCR\docs-sm\invoice\0060121960.jpg,invoice,"RESEARCH
‘WITERNATIONAL

r 4
Ne, Don Needhaa
Gaiteher ted, swvorcemnuten, 28295
$5 kingevay ita.
Londen w¢°236T6 WWOCEDATE September 4, 1984
teited Rtnadon
‘ i
septenve?
eiShen nervawwe
asse Project os
Final third of ADJUSTED total price
based on foal incidence of 72,
Prestest, briefing, hand tobe tnd
Sexera bannermeesticerssceassensss fesse 624836.00
Profect Total Adjuated
0: $53,500
ee ————s
nian NET vA $24834..00
Reseorch Tnteraational, Hew Tork [gaavae
509 Maciaon Avene
New York, ev ork 10022 vO ave $24838.00

Force Sats omer mera wad
Seer Se Oe a
begrd Nome Seo",research witernational r ne needhaa gaiteher ted swvorcemnuten kingevay ita londen w wwocedate september teited rtnadon septenve eishen nervawwe asse project os final third adjusted total price based foal incidence prestest briefing hand tobe tnd sexera bannermeesticerssceassensss fesse profect total adjuated ee nian net va reseorch tnteraational hew tork gaavae maciaon avene new york ev ork vo ave force sats omer mera wad seer se oe begrd nome seo,invoice
D:\OCR\docs-sm\invoice\0060201834.jpg,invoice,"AW MacNAUGHTON EINSON GRAPHICS, 201-423-1900
‘A diison of MacNaughton Lithograph Company 1423.

i Dp 4 Fwentyien Pape Ares Fate ne ore o7ai0 Fax 201-423-3823
PLEASE REMIT TO: P.O. BOX 244, FAIR LAVIN, NEW JERSEY 07410

INVOICE NUMBER,

To, DATE
JOB NUMBER,
Te CUCKY STRIKE OUTDOOR POSTER PRINT CODE
QUANTITY DESCRIPTION _ UNIT TOTAl
MEI 7 48s cee (rae a
300 0

4s

: ORIGINAL",aw macnaughton einson graphics diison macnaughton lithograph company dp fwentyien pape ares fate ne ore oai fax please remit p box fair lavin new jersey invoice number date job number te cucky strike outdoor poster print code quantity description _ unit total mei cee rae original,invoice
